"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"3611","15_2164","26",174132.5625,636.619772367581,26,61,NA,174132.5625,37048.5277777778,NA,636.619772367581,268.795014999645,NA,14209.5301580701,9959.5626610395,21.1181090277778,905.414787367227,0,381.971863420549,222.816920328653,159.154943091895,99.0297423682904,28.2942121052258,0,14.1471060526129,0,15.6939453125,11,17.2329164160662,16.25,416,15,2164,NA,891209,NA,NA,NA,NA,NA,"S",892410,NA,93,1,"0093j06","497","4761",86,34,"6","6","0","0","03",3,2,4,9,1,"60",80,26,7,5,3,4,61,61,3,5,3,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,61,3,6,NA,NA,NA,NA,NA,26,61,72,41,65,28,NA,2,8,"w","20",NA,NA,NA,"1",1,2,NA,0,1,4,4,NA,NA,"p414",312,NA,"5.50",NA,"IFN2",2,34,26,"19891209",1989,8
"3619","15_2175","26",426598.486111111,1510.20357111643,26,41,NA,426598.486111111,38666.8125,NA,1510.20357111643,413.802852038928,NA,31334.602034758,22453.2256937533,46.5265298611111,1924.00642315536,0,763.943726841098,572.957795130823,190.985931710274,254.647908947033,127.323954473516,14.1471060526129,0,0,16.2861213235294,11.6700367647059,17.5469699233984,14.5,427,15,2175,NA,891309,NA,NA,NA,NA,NA,"S",892410,NA,93,1,"0093m11","497","4743",86,53,"6","6","0","0","03",3,3,4,9,1,"70",70,26,7,8,4,4,61,41,2,2,4,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,61,NA,NA,NA,NA,2,1,"w","17",NA,NA,NA,"1",1,2,NA,0,3,1,4,NA,NA,"01",155,NA,"4.75",NA,"IFN2",2,53,26,"19891309",1989,8
"3630","15_2264","26",127858.541666667,551.737136051904,26,61,NA,127858.541666667,76270.7655555556,NA,551.737136051904,75.8284884420053,NA,11938.0071482853,6892.47006883301,20.4129307222222,627.565624493909,0,127.323954473516,159.154943091895,222.816920328653,42.4413181578388,28.2942121052258,14.1471060526129,28.2942121052258,5.09295817894065,19.0227231740307,10.9828674481515,20.3506444544504,17.758152173913,513,15,2264,NA,891809,NA,NA,NA,NA,NA,"S",892510,NA,93,1,"0093k13","508","4753",86,45,"6","6","0","0","03",3,3,3,9,1,"70",80,26,7,7,3,4,61,61,3,3,3,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,61,3,6,NA,NA,NA,NA,NA,26,61,41,NA,NA,NA,NA,2,3,"w","20",NA,NA,NA,"1",1,2,NA,0,1,3,0,NA,NA,"01",110,NA,"2.50",NA,"IFN2",22,45,26,"19891809",1989,8
"3632","15_2266","26",440019.019444444,827.181290896277,26,NA,NA,440019.019444444,NA,NA,827.181290896277,NA,NA,20615.5024704128,11494.0285190362,44.0019019444444,827.181290896277,0,0,159.154943091895,190.985931710274,141.471060526129,183.912378683968,127.323954473516,14.1471060526129,10.1859163578813,24.9225927826236,13.8954164528818,26.0249816670701,15.6528497409326,515,15,2266,NA,891809,NA,NA,NA,NA,NA,"S",892510,NA,93,1,"0093j11","509","4760",86,77,"6","6","0","0","03",3,2,2,9,1,"60",80,26,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,72,73,NA,NA,NA,2,3,"w","20",NA,NA,NA,"1",2,1,NA,0,1,4,0,NA,NA,"1",65,NA,"1.00",NA,"IFN2",22,77,26,"19891809",1989,8
"3652","15_237","26",57701.8611111111,116.713624934057,26,61,NA,57701.8611111111,31550.9,NA,116.713624934057,10.1859163578813,NA,3447.52242106729,1848.10719918309,8.92527611111111,126.899541291938,0,0,31.8309886183791,0,42.4413181578388,28.2942121052258,14.1471060526129,0,10.1859163578813,27.1673355629877,14.5635451505017,29.9251174314946,14.5635451505017,2694,15,237,NA,890326,NA,NA,NA,NA,NA,"S",902602,NA,7,2,"0007M07","582","4818",86,76,"6","6","0","0","02",2,3,4,6,1,"10",30,26,0,6,4,4,NA,61,NA,4,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,61,3,1,NA,NA,NA,NA,NA,26,61,73,41,72,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,4,NA,NA,"P210",263,NA,"7.00",NA,"IFN2",12,76,26,"19890326",1989,8
"3657","15_2403","26",200697.9725,323.402844362731,26,NA,NA,200697.9725,NA,NA,323.402844362731,NA,NA,8709.80023879864,5653.39578521491,20.06979725,323.402844362731,0,0,63.6619772367581,0,99.0297423682904,70.7355302630646,84.8826363156775,0,5.09295817894065,26.9317366579178,17.4809711286089,28.1095979699372,21.1603260869565,621,15,2403,NA,892609,NA,NA,NA,NA,NA,"S",892211,NA,94,1,"0094J06","526","4759",86,88,"6","6","0","0","03",3,3,4,9,1,"70",50,26,9,0,4,4,61,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,57,41,NA,NA,NA,NA,2,7,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,"M112","G402",316,NA,"5.50",NA,"IFN2",2,88,26,"19892609",1989,8
"3658","15_2408","26",323616.547777778,710.467665962221,26,NA,NA,323616.547777778,NA,NA,710.467665962221,NA,NA,16563.2761482326,12564.8937116887,32.3616547777778,710.467665962221,0,0,95.4929658551372,222.816920328653,212.206590789194,141.471060526129,28.2942121052258,0,10.1859163578813,23.313201911589,17.6853843090402,24.0823165606616,19.580310880829,625,15,2408,NA,892609,NA,NA,NA,NA,NA,"S",892211,NA,94,1,"0094K07","526","4754",86,7,"6","6","0","0","01",1,4,4,9,1,"70",80,26,9,0,4,4,61,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,8,"G","19",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",99,NA,"6.75",NA,"IFN2",32,7,26,"19892609",1989,8
"3659","15_2415","26",48496.5069444444,120.25040144721,26,NA,NA,48496.5069444444,NA,NA,120.25040144721,NA,NA,2542.4117964802,1326.29119243246,4.84965069444444,120.25040144721,0,0,63.6619772367581,0,42.4413181578388,0,14.1471060526129,0,0,21.1426470588235,11.0294117647059,22.6603712783041,11.0294117647059,1937,15,2415,NA,891311,NA,NA,NA,NA,NA,"S",891411,NA,94,1,"0094J06","527","4761",86,88,"6","6","0","0","03",3,2,2,9,1,"60",30,26,8,9,4,4,61,41,2,1,4,2,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,72,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,1,NA,NA,"01",335,NA,"1.75",NA,"IFN2",2,88,26,"19891311",1989,8
"3666","15_2435","26",144608.486111111,410.266075525775,26,73,NA,144608.486111111,7714.69444444445,NA,410.266075525775,14.1471060526129,NA,8920.10404382376,7517.41847870719,15.2323180555556,424.413181578388,0,0,95.4929658551372,173.302049144508,141.471060526129,14.1471060526129,0,0,0,21.0175,17.7125,21.3768459241925,19.125,636,15,2435,NA,892709,NA,NA,NA,NA,NA,"S",892610,NA,94,1,"0094j07","529","4761",86,88,"6","6","0","0","02",2,2,3,9,1,"60",40,26,9,7,4,4,61,61,1,2,4,1,NA,41,NA,1,NA,2,26,3,1,NA,61,3,1,NA,41,3,6,NA,26,61,73,41,99,NA,NA,2,4,"w","20",NA,NA,NA,"1",1,2,NA,0,NA,3,4,NA,NA,"m112",329,NA,"3.00",NA,"IFN2",7,88,26,"19892709",1989,8
"3681","15_2593","26",7482.25,5.09295817894065,26,NA,NA,7482.25,NA,NA,5.09295817894065,NA,NA,220.270441239183,68.7549354156988,0.748225,5.09295817894065,0,0,0,0,0,0,0,0,5.09295817894065,43.25,13.5,43.25,13.5,794,15,2593,NA,890310,NA,NA,NA,NA,NA,"S",892710,NA,95,1,"0095l03","545","4748",86,78,"6","6","0","0","03",3,2,1,9,1,"40",10,26,7,4,4,4,61,61,3,5,4,3,NA,99,NA,1,NA,2,26,3,1,NA,61,3,6,NA,99,3,6,NA,26,61,99,57,NA,NA,NA,2,4,"w","20",NA,NA,NA,"1",9,2,NA,0,NA,0,0,NA,NA,"01",80,NA,"0.50",NA,"IFN2",12,78,26,"19890310",1989,8
"3688","15_2602","26",85030.2291666667,226.353696841807,26,NA,NA,85030.2291666667,NA,NA,226.353696841807,NA,NA,4850.15847131268,3036.32263654205,8.50302291666667,226.353696841807,0,0,31.8309886183791,109.64007190775,70.7355302630646,14.1471060526129,0,0,0,21.42734375,13.4140625,21.8699574545197,14.0810810810811,803,15,2602,NA,890310,NA,NA,NA,NA,NA,"S",892710,NA,95,1,"0095l04","546","4749",86,78,"6","6","0","0","03",3,2,2,9,1,"40",25,26,6,8,4,4,61,61,4,1,4,3,NA,64,NA,1,NA,3,26,3,1,NA,61,3,6,NA,64,3,6,NA,26,61,64,41,NA,NA,NA,2,7,"g","06",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",96,NA,"1.75",NA,"IFN2",2,78,26,"19890310",1989,8
"3697","15_2631","26",136189.875,1128.23170769588,26,NA,NA,136189.875,NA,NA,1128.23170769588,NA,NA,13585.4659423242,10937.4813669264,13.6189875,1128.23170769588,0,763.943726841098,350.14087480217,0,14.1471060526129,0,0,0,0,12.0413793103448,9.69435736677116,12.3973345046956,10.9193548387097,832,15,2631,NA,890310,NA,NA,NA,NA,NA,"S",892810,NA,95,1,"0095k04","549","4754",86,66,"6","6","0","0","04",4,2,2,9,1,"70",60,26,5,0,4,3,61,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,61,28,NA,NA,NA,NA,2,3,"w","20",NA,NA,NA,"1",2,2,NA,0,NA,4,0,NA,NA,"m414",59,NA,"1.00",NA,"IFN2",2,66,26,"19890310",1989,8
"3717","15_281","26",17313.375,95.4929658551372,26,NA,NA,17313.375,NA,NA,95.4929658551372,NA,NA,1422.84519124154,557.042300821634,1.7313375,95.4929658551372,0,0,63.6619772367581,31.8309886183791,0,0,0,0,0,14.9,5.83333333333333,15.1935841722748,5.83333333333333,2738,15,281,NA,891304,NA,NA,NA,NA,NA,"S",902802,NA,7,2,"0007K10","588","4828",86,25,"5","5","0","0","02",2,4,5,9,1,"60",60,72,6,5,4,3,61,41,4,3,4,2,NA,26,NA,2,NA,3,72,3,3,NA,41,3,3,NA,26,3,1,NA,72,41,26,NA,NA,NA,NA,2,8,"G","20",NA,NA,NA,"1",1,3,NA,0,4,1,0,NA,NA,"P412",323,NA,"7.75",NA,"IFN2",7,25,26,"19891304",1989,8
"3737","15_2955","26",49657,763.943726841098,26,28,NA,49657,11081.5625,NA,763.943726841098,159.154943091895,NA,8369.95845720278,4138.02852038928,6.07385625,923.098669932993,127.323954473516,763.943726841098,31.8309886183791,0,0,0,0,0,0,9.06724137931035,4.48275862068966,9.15299555261593,5.2,2102,15,2955,NA,892808,NA,NA,NA,NA,NA,"S",891710,NA,119,1,"0119J14","496","4738",86,53,"6","6","0","0","01",1,3,3,9,1,"70",70,26,9,6,4,2,61,28,1,4,4,2,NA,NA,NA,NA,NA,NA,26,3,1,NA,28,3,1,NA,NA,NA,NA,NA,26,28,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",312,NA,"3.50",NA,"IFN2",2,53,26,"19892808",1989,8
"3740","15_2962","26",251476.534722222,526.979700459831,26,61,NA,251476.534722222,70820.1177777778,NA,526.979700459831,75.8284884420053,NA,14986.9702240854,7920.04511696455,32.22966525,602.808188901837,0,0,63.6619772367581,222.816920328653,84.8826363156775,169.765272631355,42.4413181578388,14.1471060526129,5.09295817894065,24.8619220840178,13.1385824923727,26.0911598176271,16.7744565217391,2109,15,2962,NA,893008,NA,NA,NA,NA,NA,"S",891810,NA,119,2,"0119J15","499","4740",86,53,"6","6","0","0","00",0,1,4,9,1,"80",65,26,NA,8,4,4,NA,61,NA,2,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,61,3,6,NA,NA,NA,NA,NA,26,61,41,94,NA,NA,NA,2,1,"W","19",NA,NA,NA,"1",1,2,NA,0,NA,0,4,NA,NA,"G814",301,NA,"6.50",NA,"IFN2",2,53,26,"19893008",1989,8
"3744","15_2981","26",392740.631944444,739.186291249025,26,NA,NA,392740.631944444,NA,NA,739.186291249025,NA,NA,18465.3333363474,10760.6425412687,39.2740631944444,739.186291249025,0,0,127.323954473516,159.154943091895,212.206590789194,113.176848420903,84.8826363156775,42.4413181578388,0,24.9806220095694,14.5574162679426,26.0094413755824,17.4375,2128,15,2981,NA,890410,NA,NA,NA,NA,NA,"S",891810,NA,119,1,"0119J17","503","4741",86,62,"6","6","0","0","03",3,2,4,9,1,"80",70,26,NA,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,72,65,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,1,4,NA,NA,"P404",287,NA,"5.00",NA,"IFN2",2,62,26,"19890410",1989,8
"3757","15_3026","26",176856.965277778,983.223870656598,26,NA,NA,176856.965277778,NA,NA,983.223870656598,NA,NA,14530.6694654644,6123.92853252482,17.6856965277778,983.223870656598,0,127.323954473516,700.281749604339,127.323954473516,28.2942121052258,0,0,0,0,14.7785971223022,6.22841726618705,15.1335193617804,7.04285714285714,2173,15,3026,NA,890510,NA,NA,NA,NA,NA,"S",892010,NA,119,1,"0119L11","508","4731",86,42,"3","3","0","0","05",5,3,5,9,1,"00",70,26,NA,0,2,4,28,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,26,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,1,NA,NA,"01",99,NA,"8.50",NA,"IFN2",20,42,26,"19890510",1989,8
"3762","15_304","26",28035.6855555556,38.4801284631071,26,41,94,28035.6855555556,17437.69,7832.25,38.4801284631071,10.1859163578813,127.323954473516,2718.70595855483,1271.54189200885,5.33056255555555,175.989999294505,0,127.323954473516,0,0,28.2942121052258,0,0,0,20.3718327157626,15.4480707395498,7.22508038585209,19.6380149667118,7.22508038585209,1051,15,304,NA,891704,NA,NA,NA,NA,NA,"S",901502,NA,7,2,"0007L09","590","4824",87,81,"6","6","0","0","02",2,4,5,9,1,"60",60,26,6,5,4,4,61,41,4,3,4,4,NA,73,NA,2,NA,4,26,3,1,NA,41,3,6,NA,73,3,1,NA,26,41,73,72,94,65,99,2,9,"G","16",NA,NA,NA,"1",1,2,NA,0,NA,1,0,NA,NA,"P406",20,NA,"8.25",NA,"IFN2",2,81,26,"19891704",1989,8
"3765","15_3087","26",287514.5,643.693325393888,26,NA,NA,287514.5,NA,NA,643.693325393888,NA,NA,15134.9277327366,7022.26976686574,28.75145,643.693325393888,0,0,31.8309886183791,286.478897565412,212.206590789194,113.176848420903,0,0,0,23.5126373626374,10.9093406593407,23.8476413928086,11.8125,2234,15,3087,NA,890610,NA,NA,NA,NA,NA,"S",892110,NA,120,1,"0120K03","515","4735",86,42,"5","5",NA,"0","03",3,3,3,9,1,"40",80,26,NA,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,26,41,94,72,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"P204",82,NA,"3.0",NA,"IFN2",18,42,26,"19890610",1989,8
"3780","15_3126","26",473968.9375,806.385044998936,26,NA,NA,473968.9375,NA,NA,806.385044998936,NA,NA,21601.039392909,11740.3296354121,47.39689375,806.385044998936,0,0,63.6619772367581,63.6619772367581,297.089227104871,254.647908947033,113.176848420903,14.1471060526129,0,26.7875,14.5592105263158,27.3563887707963,16.5625,2273,15,3126,NA,890710,NA,NA,NA,NA,NA,"S",892110,NA,120,1,"0120l04","520","4732",86,74,"3","3","0","0","05",5,3,4,9,1,"70",70,26,0,9,4,4,NA,61,NA,1,NA,4,NA,NA,NA,NA,NA,NA,26,2,1,26,61,3,6,NA,NA,NA,NA,NA,26,61,41,95,NA,NA,NA,2,12,"g","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"g814",45,NA,"5.75",NA,"IFN2",26,74,26,"19890710",1989,8
"3784","15_3136","26",89417.6958333333,227.061052144437,26,NA,NA,89417.6958333333,NA,NA,227.061052144437,NA,NA,4326.63066472969,1815.00297101997,8.94176958333333,227.061052144437,0,127.323954473516,0,31.8309886183791,28.2942121052258,0,14.1471060526129,0,25.4647908947033,19.0549221183801,7.99345794392523,22.3921334442906,7.99345794392523,2283,15,3136,NA,890710,NA,NA,NA,NA,NA,"S",892310,NA,120,1,"0120L05","521","4730",86,33,"6","6","0","0","01",1,1,4,9,1,"70",50,61,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,2,8,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,1,0,NA,NA,"P814",140,NA,"4.25",NA,"IFN2",10,33,26,"19890710",1989,8
"3786","15_3137","26",413799.545555556,532.072658638772,26,NA,NA,413799.545555556,NA,NA,532.072658638772,NA,NA,16505.4144844774,9596.90159738076,41.3799545555556,532.072658638772,0,0,0,31.8309886183791,99.0297423682904,183.912378683968,183.912378683968,28.2942121052258,5.09295817894065,31.0209784631747,18.0368253124169,31.4676704059323,18.7826086956522,2284,15,3137,NA,890710,NA,NA,NA,NA,NA,"S",892310,NA,120,1,"0120K05","521","4729",86,33,"5","5","0","0","02",2,3,4,9,1,"70",90,26,9,9,4,4,61,41,1,1,4,2,NA,NA,NA,NA,NA,NA,26,1,2,30,41,3,6,NA,NA,NA,NA,NA,26,41,72,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,2,0,NA,NA,"01",151,NA,"6.25",NA,"IFN2",30,33,26,"19890710",1989,8
"3787","15_3146","26",549831.784722222,1361.65895756399,26,NA,NA,549831.784722222,NA,NA,1361.65895756399,NA,NA,29782.3108231351,22398.4056577994,54.9831784722222,1361.65895756399,0,0,286.478897565412,509.295817894065,311.236333157484,169.765272631355,70.7355302630646,14.1471060526129,0,21.8720779220779,16.4493506493506,22.6744001481389,18.5625,2293,15,3146,NA,890710,NA,NA,NA,NA,NA,"S",892410,NA,120,1,"0120L05","522","4731",86,74,"5","5","0","0","03",3,3,3,9,1,"90",90,26,0,9,4,4,NA,41,NA,1,NA,2,NA,NA,NA,NA,NA,NA,26,1,2,28,41,3,1,NA,NA,NA,NA,NA,26,41,72,NA,NA,NA,NA,2,6,"G","20",NA,NA,NA,"1",1,3,NA,0,NA,3,0,NA,NA,"01",319,NA,"3.75",NA,"IFN2",28,74,26,"19890710",1989,8
"3789","15_3157","26",155586.465277778,601.252007236049,26,61,NA,155586.465277778,87270.6877777778,NA,601.252007236049,76.9602569262143,NA,13314.4144639091,10461.2190416651,24.2857153055556,678.212264162263,0,127.323954473516,222.816920328653,95.4929658551372,155.618166578742,14.1471060526129,28.2942121052258,14.1471060526129,20.3718327157626,19.6316332916145,15.4246975385899,21.3524488248465,23.0456989247312,2304,15,3157,NA,890910,NA,NA,NA,NA,NA,"S",892410,NA,120,1,"0120K06","524","4737",86,74,"6","6","0","0","01",1,3,3,9,1,"80",70,26,0,6,4,4,NA,61,NA,3,NA,4,NA,41,NA,1,NA,3,26,3,1,NA,61,3,6,NA,41,3,6,NA,26,61,41,72,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,2,NA,NA,"01",322,NA,"3.75",NA,"IFN2",2,74,26,"19890910",1989,8
"3793","15_3179","26",93925.9425,179.951188989236,26,46,41,93925.9425,15450.49,5662.5625,179.951188989236,5.09295817894065,31.8309886183791,4961.98427110556,2460.95983338228,11.5038995,216.875135786556,0,0,95.4929658551372,63.6619772367581,14.1471060526129,14.1471060526129,0,14.1471060526129,15.278874536822,22.8794520547945,11.3473581213307,25.9879915441917,13.9807692307692,2326,15,3179,NA,891010,NA,NA,NA,NA,NA,"S",892410,NA,120,2,"0120K08","527","4741",86,13,"6","6","0","0","01",1,3,3,9,1,"80",90,26,9,5,4,4,61,41,1,2,4,2,NA,92,NA,3,NA,2,23,3,1,NA,41,3,6,NA,92,3,1,NA,26,41,92,72,46,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P911",115,NA,"4.00",NA,"IFN2",22,13,26,"19891010",1989,8
"3796","15_3180","26",209166.784722222,322.978431181153,26,NA,NA,209166.784722222,NA,NA,322.978431181153,NA,NA,8834.9030976219,5786.30784657921,20.9166784722222,322.978431181153,0,0,63.6619772367581,45.978094670992,56.5884242104517,42.4413181578388,99.0297423682904,0,15.278874536822,27.3544678055191,17.9154621112571,28.7153860456586,20.0932203389831,2327,15,3180,NA,891010,NA,NA,NA,NA,NA,"S",892410,NA,120,1,"0120J08","527","4740",86,13,"6","6","0","0","01",1,3,4,9,1,"80",90,26,9,9,4,4,61,41,1,1,4,2,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"P411",322,NA,"5.50",NA,"IFN2",27,13,26,"19891010",1989,8
"3797","15_3182","26",251269.085,442.380006265206,26,61,NA,251269.085,17371.24,NA,442.380006265206,5.09295817894065,NA,11084.8800648885,8246.84326677991,26.8640325,447.472964444147,0,127.323954473516,0,95.4929658551372,56.5884242104517,70.7355302630646,42.4413181578388,14.1471060526129,40.7436654315252,24.7721783117294,18.4298134682264,27.6475887514368,22.2791878172589,2329,15,3182,NA,891010,NA,NA,NA,NA,NA,"S",892410,NA,120,1,"0120J08","527","4738",88,74,"6","6","0","0","00",1,2,2,9,1,"80",80,26,9,5,4,4,NA,99,NA,3,NA,2,NA,61,NA,1,NA,4,26,3,1,NA,99,3,6,NA,61,3,6,NA,26,7,41,61,16,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",228,NA,"01.50",NA,"IFN2",27,74,26,"19891010",1989,8
"3799","15_3201","26",11769.21,36.9239467973197,26,NA,NA,11769.21,NA,NA,36.9239467973197,NA,NA,639.420899365999,338.045099127186,1.176921,36.9239467973197,0,0,31.8309886183791,0,0,0,0,0,5.09295817894065,17.3172413793103,9.1551724137931,20.1453425780305,9.1551724137931,2347,15,3201,NA,891010,NA,NA,NA,NA,NA,"S",892510,NA,120,1,"0120J09","531","4741",86,82,"6","6","0","0","01",1,2,4,9,1,"80",20,26,0,9,4,4,NA,41,NA,1,NA,1,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,0,"D","00",NA,NA,NA,"1",1,2,NA,0,NA,0,1,NA,NA,"M112",205,NA,"4.75",NA,"IFN2",12,82,26,"19891010",1989,8
"3803","15_3218","26",240093.745,436.155279602056,26,NA,NA,240093.745,NA,NA,436.155279602056,NA,NA,10720.4789071853,6360.46814572451,24.0093745,436.155279602056,0,0,190.985931710274,31.8309886183791,70.7355302630646,14.1471060526129,70.7355302630646,42.4413181578388,15.278874536822,24.5795004865391,14.5830360038923,26.4743261761409,18.180790960452,2364,15,3218,NA,891110,NA,NA,NA,NA,NA,"S",892510,NA,120,1,"0120J10","534","4741",86,82,"6","6","0","0","02",2,3,3,9,1,"70",60,26,9,9,4,4,61,41,1,1,4,2,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,1,4,NA,NA,"01",125,NA,"3.00",NA,"IFN2",7,82,26,"19891110",1989,8
"3805","15_3226","26",402443.534722222,348.726164196908,26,NA,NA,402443.534722222,NA,NA,348.726164196908,NA,NA,12893.7219712226,8047.86422014991,40.2443534722222,348.726164196908,0,0,0,31.8309886183791,28.2942121052258,56.5884242104517,99.0297423682904,56.5884242104517,76.3943726841098,36.9737728194726,23.0778904665314,38.3323345917458,24.8135135135135,2372,15,3226,NA,891110,NA,NA,NA,NA,NA,"S",892510,NA,120,1,"0120J10","535","4740",86,82,"6","6","0","0","02",2,2,2,9,1,"70",80,26,9,0,4,4,61,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,61,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,1,0,NA,NA,"P814",20,NA,"0.75",NA,"IFN2",22,82,26,"19891110",1989,8
"3807","15_3236","26",255769.493333333,813.034184843664,26,NA,NA,255769.493333333,NA,NA,813.034184843664,NA,NA,14935.3403605464,10685.3799370688,25.5769493333333,813.034184843664,0,254.647908947033,190.985931710274,159.154943091895,84.8826363156775,70.7355302630646,42.4413181578388,0,10.1859163578813,18.3698799373586,13.142596137115,20.0135913449947,17.639896373057,2382,15,3236,NA,891110,NA,NA,NA,NA,NA,"S",892510,NA,120,1,"0120J11","537","4739",86,82,"6","6","0","0","01",1,2,3,9,1,"70",80,26,9,0,4,4,61,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,61,NA,NA,NA,NA,3,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P802",65,NA,"3.00",NA,"IFN2",2,82,26,"19891110",1989,8
